population,border_color,name,set_or_source,collector_number,scryfall_id,card_pk,matched_printing,census,image_url,image_w,image_h,aspect_ratio,bleed_class,prod_layout_class,placement,avg_r,avg_g,avg_b,brightness,saturation,mean_std_r,uniform,classifier_verdict,left_r,left_g,left_b,left_brightness,left_saturation,left_std_r,left_n_px,right_r,right_g,right_b,right_brightness,right_saturation,right_std_r,right_n_px,top_r,top_g,top_b,top_brightness,top_saturation,top_std_r,top_n_px,bottom_r,bottom_g,bottom_b,bottom_brightness,bottom_saturation,bottom_std_r,bottom_n_px
catalogue,white,Rolling Earthquake [PTK],PsilosX,,,219755,Rolling Earthquake [ptk 122],full,https://cdn.proxyprints.ca/images/google_drive/full/1vi0SoqGqRm7P8iVeO8V5C4HqcxEnwye5.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,32.1,20.65,18.16,23.64,13.94,45.7,False,borderless,18.61,8.81,7.24,11.55,11.37,28.4,7852,73.93,48.73,41.88,54.85,32.05,79.97,7852,27.12,20.09,19.04,22.08,8.09,60.17,5629,8.74,4.98,4.48,6.07,4.26,14.25,5629
catalogue,white,Equilibrium (7ED),Jetstiker,,,127108,Equilibrium [7ed 71],full,https://cdn.proxyprints.ca/images/google_drive/full/1vzEVxR7ZTHQXpAw5LJpCGq2LpKHbKT5I.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,38.45,50.93,41.69,43.69,12.48,23.73,False,borderless,46.2,70.47,60.82,59.16,24.27,31.11,9072,36.98,54.95,43.7,45.21,17.97,21.9,8424,70.61,78.28,62.22,70.37,16.06,41.89,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Equilibrium (7ED),Jetstiker,,,127108,Equilibrium [7ed 71],full,https://cdn.proxyprints.ca/images/google_drive/full/1vzEVxR7ZTHQXpAw5LJpCGq2LpKHbKT5I.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,38.45,50.93,41.69,43.69,12.48,23.73,False,borderless,46.2,70.47,60.82,59.16,24.27,31.11,9072,36.98,54.95,43.7,45.21,17.97,21.9,8424,70.61,78.28,62.22,70.37,16.06,41.89,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Equilibrium (7ED),Jetstiker,,,127108,Equilibrium [7ed 71],full,https://cdn.proxyprints.ca/images/google_drive/full/1vzEVxR7ZTHQXpAw5LJpCGq2LpKHbKT5I.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,50.67,67.2,56.24,58.03,16.53,34.49,False,borderless,47.94,73.36,60.63,60.65,25.42,25.0,7852,47.61,77.19,66.15,63.65,29.58,20.41,7852,89.11,100.22,80.17,89.83,20.05,32.2,5629,18.01,18.01,18.01,18.01,0.0,60.37,5629
catalogue,white,Rolling Earthquake [PTK],PsilosX,,,225588,Rolling Earthquake [ptk 122],full,https://cdn.proxyprints.ca/images/google_drive/full/1wL2tIsMiWE8a2n6BeRInbbtxAA2bPyI8.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,149.11,84.43,63.46,99.0,85.65,57.44,False,borderless,175.25,99.11,82.16,118.84,93.1,91.58,9072,192.84,116.06,97.8,135.57,95.03,93.44,8424,228.34,122.55,73.86,141.59,154.47,44.75,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Rolling Earthquake [PTK],PsilosX,,,225588,Rolling Earthquake [ptk 122],full,https://cdn.proxyprints.ca/images/google_drive/full/1wL2tIsMiWE8a2n6BeRInbbtxAA2bPyI8.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,149.11,84.43,63.46,99.0,85.65,57.44,False,borderless,175.25,99.11,82.16,118.84,93.1,91.58,9072,192.84,116.06,97.8,135.57,95.03,93.44,8424,228.34,122.55,73.86,141.59,154.47,44.75,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Rolling Earthquake [PTK],PsilosX,,,225588,Rolling Earthquake [ptk 122],full,https://cdn.proxyprints.ca/images/google_drive/full/1wL2tIsMiWE8a2n6BeRInbbtxAA2bPyI8.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,173.29,103.99,79.58,118.95,93.71,46.68,False,borderless,212.14,127.52,105.99,148.55,106.15,54.93,7852,237.27,145.44,123.39,168.7,113.88,32.51,7852,229.1,128.34,74.29,143.91,154.81,43.88,5629,14.64,14.64,14.64,14.64,0.0,55.4,5629
catalogue,white,Merchant Scroll (Normal) [8ED],PsilosX,,,223813,Merchant Scroll [8ed 91],full,https://cdn.proxyprints.ca/images/google_drive/full/1y46uU6mVlMs39nVJeqK8tyEeunirelmH.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Merchant Scroll (Normal) [8ED],PsilosX,,,223813,Merchant Scroll [8ed 91],full,https://cdn.proxyprints.ca/images/google_drive/full/1y46uU6mVlMs39nVJeqK8tyEeunirelmH.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Merchant Scroll (Normal) [8ED],PsilosX,,,223813,Merchant Scroll [8ed 91],full,https://cdn.proxyprints.ca/images/google_drive/full/1y46uU6mVlMs39nVJeqK8tyEeunirelmH.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,44.12,89.83,114.93,82.96,70.8,50.2,False,borderless,51.98,116.02,151.54,106.52,99.56,44.71,7852,59.56,130.61,169.86,120.01,110.3,44.95,7852,42.44,90.17,115.8,82.81,73.36,44.37,5629,22.52,22.52,22.52,22.52,0.0,66.79,5629
catalogue,white,Sand Silos [5ED],KuroRiot Basics,,,202303,Sand Silos [5ed 423],full,https://cdn.proxyprints.ca/images/google_drive/full/1y6sJOhvcIlrYJWcR4XuKotYL4RH_wis8.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,81.76,101.99,119.99,101.25,38.23,34.0,False,borderless,126.41,139.74,149.25,138.47,22.84,68.84,9072,76.56,99.41,109.66,95.21,33.09,48.21,8424,124.07,168.83,221.05,171.32,96.98,18.95,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Sand Silos [5ED],KuroRiot Basics,,,202303,Sand Silos [5ed 423],full,https://cdn.proxyprints.ca/images/google_drive/full/1y6sJOhvcIlrYJWcR4XuKotYL4RH_wis8.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,81.76,101.99,119.99,101.25,38.23,34.0,False,borderless,126.41,139.74,149.25,138.47,22.84,68.84,9072,76.56,99.41,109.66,95.21,33.09,48.21,8424,124.07,168.83,221.05,171.32,96.98,18.95,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Sand Silos [5ED],KuroRiot Basics,,,202303,Sand Silos [5ed 423],full,https://cdn.proxyprints.ca/images/google_drive/full/1y6sJOhvcIlrYJWcR4XuKotYL4RH_wis8.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,99.21,117.3,133.6,116.7,34.39,39.28,False,borderless,144.39,155.69,165.38,155.15,20.98,40.41,7852,88.64,112.43,125.26,108.78,36.61,33.73,7852,145.17,182.46,225.13,184.25,79.96,21.28,5629,18.63,18.63,18.63,18.63,0.0,61.69,5629
catalogue,white,Mountain [5ED],PsilosX Basics,,,231548,Mountain [5ed 443],full,https://cdn.proxyprints.ca/images/google_drive/full/1z5QD-0sUWLbvuLk-LBZRP7cC-9t-nRPb.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Mountain [5ED],PsilosX Basics,,,231548,Mountain [5ed 443],full,https://cdn.proxyprints.ca/images/google_drive/full/1z5QD-0sUWLbvuLk-LBZRP7cC-9t-nRPb.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,9072,0,0,0,0.0,0,0.0,8424,0,0,0,0.0,0,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Mountain [5ED],PsilosX Basics,,,231548,Mountain [5ed 443],full,https://cdn.proxyprints.ca/images/google_drive/full/1z5QD-0sUWLbvuLk-LBZRP7cC-9t-nRPb.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,33.25,22.92,20.82,25.67,12.43,46.77,False,borderless,10.42,7.24,7.19,8.29,3.23,16.53,7852,40.84,30.72,28.14,33.23,12.7,61.33,7852,50.33,36.38,33.15,39.95,17.18,63.2,5629,31.43,17.35,14.81,21.2,16.62,46.04,5629
catalogue,white,Grim Tutor (Mark Tedin) [S99],PsilosX,,,231489,Grim Tutor [s99 79],full,https://cdn.proxyprints.ca/images/google_drive/full/1zprtCcAFM4U-lUkb9x9z6jz1YPw3CEbv.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,38.11,62.36,76.18,58.88,38.07,18.41,False,borderless,50.08,77.67,92.33,73.36,42.25,29.05,9072,53.41,80.47,98.92,77.6,45.51,30.83,8424,48.96,91.29,113.46,84.57,64.51,13.77,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Grim Tutor (Mark Tedin) [S99],PsilosX,,,231489,Grim Tutor [s99 79],full,https://cdn.proxyprints.ca/images/google_drive/full/1zprtCcAFM4U-lUkb9x9z6jz1YPw3CEbv.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,38.11,62.36,76.18,58.88,38.07,18.41,False,borderless,50.08,77.67,92.33,73.36,42.25,29.05,9072,53.41,80.47,98.92,77.6,45.51,30.83,8424,48.96,91.29,113.46,84.57,64.51,13.77,6664,0,0,0,0.0,0,0.0,6664
catalogue,white,Grim Tutor (Mark Tedin) [S99],PsilosX,,,231489,Grim Tutor [s99 79],full,https://cdn.proxyprints.ca/images/google_drive/full/1zprtCcAFM4U-lUkb9x9z6jz1YPw3CEbv.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,53.41,81.64,96.87,77.31,43.46,32.36,False,borderless,79.24,112.15,128.19,106.53,48.94,33.69,7852,68.14,97.1,118.26,94.5,50.12,23.63,7852,50.38,101.45,125.17,92.33,74.79,15.07,5629,15.87,15.87,15.87,15.87,0.0,57.04,5629
catalogue,borderless,Gilt-Leaf Palace [SLD],Sliver of Slytherin,,,216958,Gilt-Leaf Palace [sld 1322],sample,https://cdn.proxyprints.ca/images/google_drive/full/1-0NUgRoymM5wdBPsKx9HVfgJGy04EJmq.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,66.13,85.2,5.96,52.43,79.23,25.49,False,borderless,78.89,100.37,6.78,62.01,93.59,39.79,9072,33.72,63.75,4.25,33.91,59.5,17.07,8424,150.98,175.75,11.9,112.88,163.85,44.27,6664,0.93,0.93,0.93,0.93,0.0,0.82,6664
catalogue,borderless,Gilt-Leaf Palace [SLD],Sliver of Slytherin,,,216958,Gilt-Leaf Palace [sld 1322],sample,https://cdn.proxyprints.ca/images/google_drive/full/1-0NUgRoymM5wdBPsKx9HVfgJGy04EJmq.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,66.13,85.2,5.96,52.43,79.23,25.49,False,borderless,78.89,100.37,6.78,62.01,93.59,39.79,9072,33.72,63.75,4.25,33.91,59.5,17.07,8424,150.98,175.75,11.9,112.88,163.85,44.27,6664,0.93,0.93,0.93,0.93,0.0,0.82,6664
catalogue,borderless,Gilt-Leaf Palace [SLD],Sliver of Slytherin,,,216958,Gilt-Leaf Palace [sld 1322],sample,https://cdn.proxyprints.ca/images/google_drive/full/1-0NUgRoymM5wdBPsKx9HVfgJGy04EJmq.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,68.8,89.24,14.16,57.4,75.08,42.95,False,borderless,67.74,93.7,7.16,56.2,86.54,33.05,7852,42.86,76.09,8.08,42.34,68.01,24.91,7852,136.76,159.34,13.56,103.22,145.78,40.37,5629,27.84,27.84,27.84,27.84,0.0,73.48,5629
catalogue,borderless,Shadowborn Apostle [SLD],Sliver of Slytherin,,,217011,Shadowborn Apostle [sld 684],sample,https://cdn.proxyprints.ca/images/google_drive/full/13eLL4aJ9fAiiePC_8erPvwuGtUm-N_ZN.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,143.55,62.57,19.07,75.06,124.48,58.58,False,borderless,162.65,79.34,30.01,90.67,132.64,105.1,9072,160.29,80.99,27.56,89.61,132.73,111.37,8424,250.17,88.86,17.63,118.89,232.54,17.03,6664,1.07,1.07,1.07,1.07,0.0,0.81,6664
catalogue,borderless,Shadowborn Apostle [SLD],Sliver of Slytherin,,,217011,Shadowborn Apostle [sld 684],sample,https://cdn.proxyprints.ca/images/google_drive/full/13eLL4aJ9fAiiePC_8erPvwuGtUm-N_ZN.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,143.55,62.57,19.07,75.06,124.48,58.58,False,borderless,162.65,79.34,30.01,90.67,132.64,105.1,9072,160.29,80.99,27.56,89.61,132.73,111.37,8424,250.17,88.86,17.63,118.89,232.54,17.03,6664,1.07,1.07,1.07,1.07,0.0,0.81,6664
catalogue,borderless,Shadowborn Apostle [SLD],Sliver of Slytherin,,,217011,Shadowborn Apostle [sld 684],sample,https://cdn.proxyprints.ca/images/google_drive/full/13eLL4aJ9fAiiePC_8erPvwuGtUm-N_ZN.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,149.01,71.74,32.3,84.35,116.71,73.75,False,borderless,168.69,86.15,44.79,99.87,123.9,92.9,7852,179.33,93.01,36.44,102.93,142.9,97.37,7852,230.43,90.2,30.38,117.0,200.06,45.88,5629,17.6,17.6,17.6,17.6,0.0,58.84,5629
catalogue,borderless,Commander's Plate [SLD] (Scott M. Fischer) (opt1),Polymath,,,193951,Commander's Plate [sld 1339],sample,https://cdn.proxyprints.ca/images/google_drive/full/19-p93_JBRr5eHTOOV7E553z2V-K6BzbV.jpg?jpgQuality=100&dpi=250,678,925,0.73297,bleed,borderless,raw,102.78,61.95,12.97,59.24,89.81,35.76,False,borderless,105.81,56.12,6.2,56.04,99.61,56.63,8424,110.94,58.8,6.29,58.68,104.65,57.66,8424,194.37,132.88,39.42,122.22,154.95,28.73,6650,0,0,0,0.0,0,0.0,6650
catalogue,borderless,Commander's Plate [SLD] (Scott M. Fischer) (opt1),Polymath,,,193951,Commander's Plate [sld 1339],sample,https://cdn.proxyprints.ca/images/google_drive/full/19-p93_JBRr5eHTOOV7E553z2V-K6BzbV.jpg?jpgQuality=100&dpi=250,678,925,0.73297,bleed,borderless,production,102.78,61.95,12.97,59.24,89.81,35.76,False,borderless,105.81,56.12,6.2,56.04,99.61,56.63,8424,110.94,58.8,6.29,58.68,104.65,57.66,8424,194.37,132.88,39.42,122.22,154.95,28.73,6650,0,0,0,0.0,0,0.0,6650
catalogue,borderless,Commander's Plate [SLD] (Scott M. Fischer) (opt1),Polymath,,,193951,Commander's Plate [sld 1339],sample,https://cdn.proxyprints.ca/images/google_drive/full/19-p93_JBRr5eHTOOV7E553z2V-K6BzbV.jpg?jpgQuality=100&dpi=250,678,925,0.73297,bleed,borderless,cardspace,121.27,76.64,21.61,73.17,99.66,39.95,False,borderless,146.91,88.27,22.04,85.74,124.87,44.57,7248,135.11,77.02,8.51,73.55,126.61,44.52,7248,191.4,129.62,44.24,121.75,147.17,23.0,5603,11.66,11.66,11.66,11.66,0.0,47.71,5603
catalogue,borderless,Food chain,LePoulpe Dec 2023,,,37326,Food Chain [sld 1369],sample,https://cdn.proxyprints.ca/images/google_drive/full/1EFChzJlx23On5hSgBvI01EkTPAItf-86.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,62.58,75.14,45.79,61.17,29.35,34.25,False,borderless,75.98,124.67,72.53,91.06,52.14,45.68,9072,133.85,101.07,73.36,102.76,60.5,59.75,8424,40.5,74.82,37.26,50.86,37.56,31.56,6664,0,0,0,0.0,0,0.0,6664
catalogue,borderless,Food chain,LePoulpe Dec 2023,,,37326,Food Chain [sld 1369],sample,https://cdn.proxyprints.ca/images/google_drive/full/1EFChzJlx23On5hSgBvI01EkTPAItf-86.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,62.58,75.14,45.79,61.17,29.35,34.25,False,borderless,75.98,124.67,72.53,91.06,52.14,45.68,9072,133.85,101.07,73.36,102.76,60.5,59.75,8424,40.5,74.82,37.26,50.86,37.56,31.56,6664,0,0,0,0.0,0,0.0,6664
catalogue,borderless,Food chain,LePoulpe Dec 2023,,,37326,Food Chain [sld 1369],sample,https://cdn.proxyprints.ca/images/google_drive/full/1EFChzJlx23On5hSgBvI01EkTPAItf-86.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,68.94,79.15,48.25,65.45,30.9,66.49,False,borderless,73.25,122.45,68.91,88.2,53.54,62.65,7852,117.65,88.67,61.12,89.15,56.53,60.43,7852,43.63,64.13,21.14,42.97,42.99,57.56,5629,41.22,41.35,41.83,41.47,0.61,85.3,5629
catalogue,borderless,Chandra Nalaar [SLD] (Recto),Neocloud,,,192277,Chandra Nalaar // Chandra Nalaar [sld 1456],sample,https://cdn.proxyprints.ca/images/google_drive/full/1JXalON_oEpd8v9TO0HWA0GM_f0BxAHLk.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,199.25,63.95,48.43,103.88,150.82,21.88,False,borderless,234.83,95.26,58.13,129.4,176.7,4.36,9072,203.13,80.35,52.63,112.04,150.5,74.27,8424,233.63,71.39,56.94,120.66,176.69,4.16,6664,125.4,8.8,26.01,53.41,116.6,4.72,6664
catalogue,borderless,Chandra Nalaar [SLD] (Recto),Neocloud,,,192277,Chandra Nalaar // Chandra Nalaar [sld 1456],sample,https://cdn.proxyprints.ca/images/google_drive/full/1JXalON_oEpd8v9TO0HWA0GM_f0BxAHLk.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,199.25,63.95,48.43,103.88,150.82,21.88,False,borderless,234.83,95.26,58.13,129.4,176.7,4.36,9072,203.13,80.35,52.63,112.04,150.5,74.27,8424,233.63,71.39,56.94,120.66,176.69,4.16,6664,125.4,8.8,26.01,53.41,116.6,4.72,6664
catalogue,borderless,Chandra Nalaar [SLD] (Recto),Neocloud,,,192277,Chandra Nalaar // Chandra Nalaar [sld 1456],sample,https://cdn.proxyprints.ca/images/google_drive/full/1JXalON_oEpd8v9TO0HWA0GM_f0BxAHLk.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,188.95,75.78,63.1,109.28,125.84,60.99,False,borderless,214.58,95.25,59.58,123.14,155.0,60.47,7852,196.64,101.48,83.23,127.12,113.41,76.51,7852,205.65,68.68,58.71,111.01,146.94,69.74,5629,138.91,37.7,50.89,75.83,101.21,37.22,5629
catalogue,borderless,Olivia Voldaren [INR],Neocloud,,,192108,Olivia Voldaren [inr 490],sample,https://cdn.proxyprints.ca/images/google_drive/full/1P2mnMalwSbHbHCb2LOz8o1YpTZEHYHZO.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,98.41,28.25,39.6,55.42,70.16,62.08,False,borderless,178.44,55.35,76.84,103.54,123.09,84.13,9072,170.3,57.05,77.05,101.47,113.26,82.17,8424,44.9,0.61,4.52,16.68,44.3,82.03,6664,0,0,0,0.0,0,0.0,6664
catalogue,borderless,Olivia Voldaren [INR],Neocloud,,,192108,Olivia Voldaren [inr 490],sample,https://cdn.proxyprints.ca/images/google_drive/full/1P2mnMalwSbHbHCb2LOz8o1YpTZEHYHZO.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,98.41,28.25,39.6,55.42,70.16,62.08,False,borderless,178.44,55.35,76.84,103.54,123.09,84.13,9072,170.3,57.05,77.05,101.47,113.26,82.17,8424,44.9,0.61,4.52,16.68,44.3,82.03,6664,0,0,0,0.0,0,0.0,6664
catalogue,borderless,Olivia Voldaren [INR],Neocloud,,,192108,Olivia Voldaren [inr 490],sample,https://cdn.proxyprints.ca/images/google_drive/full/1P2mnMalwSbHbHCb2LOz8o1YpTZEHYHZO.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,100.37,41.45,47.49,63.1,58.92,73.67,False,borderless,168.47,67.71,80.46,105.55,100.76,87.05,7852,175.65,75.1,86.05,112.26,100.55,81.65,7852,41.39,7.0,7.47,18.62,34.39,67.96,5629,15.98,15.98,15.98,15.98,0.0,58.02,5629
catalogue,borderless,"Narset, Enlightened Master [SLD]",TwoSheds,,,211889,"Narset, Enlightened Master [sld 53]",sample,https://cdn.proxyprints.ca/images/google_drive/full/1UokpPhiJkrdUHSUGBbd1RRLosS30CC2B.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,72.46,79.07,85.86,79.13,13.39,31.57,False,borderless,46.48,50.25,63.83,53.52,17.35,32.77,9072,76.92,73.8,74.05,74.93,3.12,69.23,8424,166.44,192.21,205.54,188.06,39.1,24.29,6664,0,0,0,0.0,0,0.0,6664
catalogue,borderless,"Narset, Enlightened Master [SLD]",TwoSheds,,,211889,"Narset, Enlightened Master [sld 53]",sample,https://cdn.proxyprints.ca/images/google_drive/full/1UokpPhiJkrdUHSUGBbd1RRLosS30CC2B.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,72.46,79.07,85.86,79.13,13.39,31.57,False,borderless,46.48,50.25,63.83,53.52,17.35,32.77,9072,76.92,73.8,74.05,74.93,3.12,69.23,8424,166.44,192.21,205.54,188.06,39.1,24.29,6664,0,0,0,0.0,0,0.0,6664
catalogue,borderless,"Narset, Enlightened Master [SLD]",TwoSheds,,,211889,"Narset, Enlightened Master [sld 53]",sample,https://cdn.proxyprints.ca/images/google_drive/full/1UokpPhiJkrdUHSUGBbd1RRLosS30CC2B.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,90.87,91.41,96.07,92.78,5.2,49.73,False,borderless,77.65,87.99,104.26,89.97,26.61,32.2,7852,86.85,84.86,90.34,87.35,5.48,57.46,7852,183.89,177.72,174.61,178.74,9.28,52.98,5629,15.08,15.07,15.07,15.07,0.01,56.27,5629
catalogue,borderless,Rewind [SLD],Neocloud,,,192184,Rewind [sld 1368],sample,https://cdn.proxyprints.ca/images/google_drive/full/1_D4psQefPMX2R8CwSELY8Mu_JjZKRF-e.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,57.66,64.43,70.69,64.26,13.03,59.71,False,borderless,88.52,93.83,105.21,95.85,16.68,92.57,9072,92.12,79.33,102.68,91.38,23.36,78.66,8424,50.0,63.55,40.89,51.48,22.67,67.59,6664,0,21,34,18.33,34,0.0,6664
catalogue,borderless,Rewind [SLD],Neocloud,,,192184,Rewind [sld 1368],sample,https://cdn.proxyprints.ca/images/google_drive/full/1_D4psQefPMX2R8CwSELY8Mu_JjZKRF-e.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,57.66,64.43,70.69,64.26,13.03,59.71,False,borderless,88.52,93.83,105.21,95.85,16.68,92.57,9072,92.12,79.33,102.68,91.38,23.36,78.66,8424,50.0,63.55,40.89,51.48,22.67,67.59,6664,0,21,34,18.33,34,0.0,6664
catalogue,borderless,Rewind [SLD],Neocloud,,,192184,Rewind [sld 1368],sample,https://cdn.proxyprints.ca/images/google_drive/full/1_D4psQefPMX2R8CwSELY8Mu_JjZKRF-e.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,54.58,66.01,67.24,62.61,12.66,76.84,False,borderless,83.87,84.89,90.73,86.5,6.87,100.92,7852,62.67,70.29,92.2,75.06,29.53,65.15,7852,39.24,60.75,27.8,42.6,32.95,62.28,5629,32.52,48.13,58.22,46.29,25.7,79.03,5629
catalogue,borderless,Scytheclaw Raptor [LCI],PsilosX,,,229102,Scytheclaw Raptor [lci 323],sample,https://cdn.proxyprints.ca/images/google_drive/full/1e8JItgqtDj8ml3s1X5w9bx2xRiZExeit.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,146.46,99.88,47.12,97.82,99.34,56.3,False,borderless,190.03,158.17,66.85,138.35,123.19,101.5,9072,196.12,138.44,55.26,129.94,140.86,90.86,8424,199.7,102.89,66.38,122.99,133.32,32.84,6664,0,0,0,0.0,0,0.0,6664
catalogue,borderless,Scytheclaw Raptor [LCI],PsilosX,,,229102,Scytheclaw Raptor [lci 323],sample,https://cdn.proxyprints.ca/images/google_drive/full/1e8JItgqtDj8ml3s1X5w9bx2xRiZExeit.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,146.46,99.88,47.12,97.82,99.34,56.3,False,borderless,190.03,158.17,66.85,138.35,123.19,101.5,9072,196.12,138.44,55.26,129.94,140.86,90.86,8424,199.7,102.89,66.38,122.99,133.32,32.84,6664,0,0,0,0.0,0,0.0,6664
catalogue,borderless,Scytheclaw Raptor [LCI],PsilosX,,,229102,Scytheclaw Raptor [lci 323],sample,https://cdn.proxyprints.ca/images/google_drive/full/1e8JItgqtDj8ml3s1X5w9bx2xRiZExeit.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,164.95,120.18,60.79,115.31,104.16,56.28,False,borderless,205.98,172.56,100.59,159.71,105.39,73.73,7852,241.76,180.15,43.69,155.2,198.07,28.17,7852,186.74,102.71,73.56,121.0,113.19,52.64,5629,25.31,25.31,25.31,25.31,0.0,70.57,5629
catalogue,borderless,Lightning Bolt [SLD],Sliver of Slytherin,,,217104,Lightning Bolt [sld 2289],sample,https://cdn.proxyprints.ca/images/google_drive/full/1jAwsyIgIddRQqIXfObHpEtrHQP4MtiXd.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,47.86,36.89,48.83,44.53,11.94,30.29,False,borderless,88.95,105.14,135.31,109.8,46.36,60.18,9072,69.06,26.83,40.84,45.58,42.23,49.22,8424,32.68,14.86,18.43,21.99,17.83,10.93,6664,0.75,0.75,0.75,0.75,0.0,0.82,6664
catalogue,borderless,Lightning Bolt [SLD],Sliver of Slytherin,,,217104,Lightning Bolt [sld 2289],sample,https://cdn.proxyprints.ca/images/google_drive/full/1jAwsyIgIddRQqIXfObHpEtrHQP4MtiXd.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,47.86,36.89,48.83,44.53,11.94,30.29,False,borderless,88.95,105.14,135.31,109.8,46.36,60.18,9072,69.06,26.83,40.84,45.58,42.23,49.22,8424,32.68,14.86,18.43,21.99,17.83,10.93,6664,0.75,0.75,0.75,0.75,0.0,0.82,6664
catalogue,borderless,Lightning Bolt [SLD],Sliver of Slytherin,,,217104,Lightning Bolt [sld 2289],sample,https://cdn.proxyprints.ca/images/google_drive/full/1jAwsyIgIddRQqIXfObHpEtrHQP4MtiXd.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,62.36,48.83,65.2,58.8,16.37,49.05,False,borderless,95.2,100.62,134.03,109.95,38.84,53.04,7852,81.14,41.17,68.94,63.75,39.97,48.78,7852,35.03,16.06,20.07,23.72,18.96,10.71,5629,38.07,37.47,37.77,37.77,0.6,83.67,5629
